"","site_id","tran_id","date","col_point","1_dist","2_dist","3_dist","4_dist","point_mean_dist","point_mean_area","point_density","shr_m_area","shr_med_area","shr_m_density","shr_med_density"
"2013","paradise_canyon","PC052","7/9/2025",4,1,2.54,5.05,5.05,3.41,11.6281,0.0859985724236978,8.868,8.108,0.157,0.123
"2014","paradise_canyon","PC052","7/9/2025",5,4.36,1.49,3.29,2.25,2.8475,8.10825625,0.123331079971726,8.868,8.108,0.157,0.123
"2015","fort_pearce","NFP133","7/10/2025",1,3.11,1.56,1.59,1.26,1.88,3.5344,0.282933454051607,4.469,2.146,0.44,0.466
"2016","fort_pearce","NFP133","7/10/2025",2,0.54,1.19,1.74,1.2,1.1675,1.36305625,0.733645438330223,4.469,2.146,0.44,0.466
"2017","fort_pearce","NFP133","7/10/2025",3,1.19,0.84,1.41,1.55,1.2475,1.55625625,0.642567700531323,4.469,2.146,0.44,0.466
"2018","fort_pearce","NFP133","7/10/2025",4,2.07,1.14,1.43,1.22,1.465,2.146225,0.465934373143543,4.469,2.146,0.44,0.466
"2019","fort_pearce","NFP133","7/10/2025",5,2.79,1.94,5.05,5.05,3.7075,13.74555625,0.072750784458068,4.469,2.146,0.44,0.466
"2020","fort_pearce","FP139","7/10/2025",1,5.05,3.51,3.01,0.88,3.1125,9.68765625,0.103224141546104,5.344,4.494,0.34,0.222
"2021","fort_pearce","FP139","7/10/2025",2,0.94,1.16,5.05,1.33,2.12,4.4944,0.22249911000356,5.344,4.494,0.34,0.222
"2022","fort_pearce","FP139","7/10/2025",3,0.75,0.73,0.8,2.26,1.135,1.288225,0.776261910768693,5.344,4.494,0.34,0.222
"2023","fort_pearce","FP139","7/10/2025",4,5.05,1,2.65,3.44,3.035,9.211225,0.108563193277767,5.344,4.494,0.34,0.222
"2024","fort_pearce","FP139","7/10/2025",5,0.74,1.37,0.91,2.69,1.4275,2.03775625,0.490735827702651,5.344,4.494,0.34,0.222
"2025","fort_pearce","NFP185","7/10/2025",1,1.4,1.13,2.08,2.16,1.6925,2.86455625,0.349094209617982,4.913,2.865,0.456,0.349
"2026","fort_pearce","NFP185","7/10/2025",2,1.29,1.13,0.68,0.53,0.9075,0.82355625,1.21424614287124,4.913,2.865,0.456,0.349
"2027","fort_pearce","NFP185","7/10/2025",3,2.21,1.14,1.22,2.83,1.85,3.4225,0.29218407596786,4.913,2.865,0.456,0.349
"2028","fort_pearce","NFP185","7/10/2025",4,2.71,3.57,5.05,3.97,3.825,14.630625,0.0683497799991456,4.913,2.865,0.456,0.349
"2029","fort_pearce","NFP185","7/10/2025",5,1.02,1.32,2.44,1.94,1.68,2.8224,0.354308390022676,4.913,2.865,0.456,0.349
"2030","fort_pearce","NFP182","7/10/2025",1,0.75,5.05,5.05,5.05,3.975,15.800625,0.063288635734346,7.106,2.009,0.405,0.498
"2031","fort_pearce","NFP182","7/10/2025",2,1.17,1.86,0.58,1.31,1.23,1.5129,0.660982219578293,7.106,2.009,0.405,0.498
"2032","fort_pearce","NFP182","7/10/2025",3,3.64,5.05,5.05,1.67,3.8525,14.84175625,0.0673774709108297,7.106,2.009,0.405,0.498
"2033","fort_pearce","NFP182","7/10/2025",4,0.99,2,0.62,1.06,1.1675,1.36305625,0.733645438330223,7.106,2.009,0.405,0.498
"2034","fort_pearce","NFP182","7/10/2025",5,1.49,1.12,1.45,1.61,1.4175,2.00930625,0.497684213145706,7.106,2.009,0.405,0.498
"2035","sun_river","SR073","7/10/2025",1,1.26,0.52,1.58,1.07,1.1075,1.22655625,0.815290778551738,10.041,1.227,0.679,0.815
"2036","sun_river","SR073","7/10/2025",2,4.98,5.05,3.62,5.05,4.675,21.855625,0.0457548114043867,10.041,1.227,0.679,0.815
"2037","sun_river","SR073","7/10/2025",3,0.65,1.57,0.59,0.97,0.945,0.893025,1.11978947957784,10.041,1.227,0.679,0.815
"2038","sun_river","SR073","7/10/2025",4,1.45,0.65,0.64,0.67,0.8525,0.72675625,1.37597715877916,10.041,1.227,0.679,0.815
"2039","sun_river","SR073","7/10/2025",5,5.05,5.05,5.05,5.05,5.05,25.5025,0.0392118419762768,10.041,1.227,0.679,0.815
"2040","sun_river","SR078","7/10/2025",1,5.05,5.05,5.05,5.05,5.05,25.5025,0.0392118419762768,9.204,4.202,0.193,0.238
"2041","sun_river","SR078","7/10/2025",2,0.81,1.18,2.29,3.21,1.8725,3.50625625,0.285204482701457,9.204,4.202,0.193,0.238
"2042","sun_river","SR078","7/10/2025",3,3.93,0.97,0.98,1.43,1.8275,3.33975625,0.299423049212049,9.204,4.202,0.193,0.238
"2043","sun_river","SR078","7/10/2025",4,2.63,1.12,2.84,1.61,2.05,4.2025,0.237953599048186,9.204,4.202,0.193,0.238
"2044","sun_river","SR078","7/10/2025",5,5.05,4.16,1.99,1.11,3.0775,9.47100625,0.105585401762352,9.204,4.202,0.193,0.238
"2045","sun_river","SR049","7/10/2025",1,1.77,1.35,1.04,1.3,1.365,1.863225,0.53670383340713,4.685,1.863,0.441,0.537
"2046","sun_river","SR049","7/10/2025",2,4.44,5.05,1.35,5.05,3.9725,15.78075625,0.0633683192464239,4.685,1.863,0.441,0.537
"2047","sun_river","SR049","7/10/2025",3,0.43,1.53,2.38,0.78,1.28,1.6384,0.6103515625,4.685,1.863,0.441,0.537
"2048","sun_river","SR049","7/10/2025",4,0.99,2,2.39,0.84,1.555,2.418025,0.413560653839394,4.685,1.863,0.441,0.537
"2049","sun_river","SR049","7/10/2025",5,1.64,0.82,1.85,0.94,1.3125,1.72265625,0.580498866213152,4.685,1.863,0.441,0.537
"2050","sun_river","SR040","7/10/2025",1,1.34,1.44,5.05,5.05,3.22,10.3684,0.0964468963388758,5.742,5.82,0.484,0.172
"2051","sun_river","SR040","7/10/2025",2,1.61,1.7,3.11,3.23,2.4125,5.82015625,0.171816693065586,5.742,5.82,0.484,0.172
"2052","sun_river","SR040","7/10/2025",3,0.34,1.23,0.78,0.92,0.8175,0.66830625,1.49631998802944,5.742,5.82,0.484,0.172
"2053","sun_river","SR040","7/10/2025",4,5.05,5.05,1.77,0.81,3.17,10.0489,0.0995133795738837,5.742,5.82,0.484,0.172
"2054","sun_river","SR040","7/10/2025",5,0.81,1.14,1.36,2.06,1.3425,1.80230625,0.554844660833862,5.742,5.82,0.484,0.172
"2055","sun_river","SR037","7/10/2025",1,5.05,3.16,5.05,1.03,3.5725,12.76275625,0.078352981159536,10.171,11.679,0.124,0.086
"2056","sun_river","SR037","7/10/2025",2,1.49,5.05,5.05,2.47,3.515,12.355225,0.0809374171656121,10.171,11.679,0.124,0.086
"2057","sun_river","SR037","7/10/2025",3,2.3,5.05,1.27,5.05,3.4175,11.67930625,0.0856215239668024,10.171,11.679,0.124,0.086
"2058","sun_river","SR037","7/10/2025",4,1.78,1.51,2.23,2.08,1.9,3.61,0.277008310249307,10.171,11.679,0.124,0.086
"2059","sun_river","SR037","7/10/2025",5,2.64,3.9,4.39,2,3.2325,10.44905625,0.0957024228862774,10.171,11.679,0.124,0.086
"2060","sun_river","SR038","7/10/2025",1,1.68,1.16,1.99,1.06,1.4725,2.16825625,0.461200100311022,3.436,2.806,0.341,0.356
"2061","sun_river","SR038","7/10/2025",2,1.23,2.32,1.17,1.98,1.675,2.805625,0.356426821118289,3.436,2.806,0.341,0.356
"2062","sun_river","SR038","7/10/2025",3,2.61,1.26,5.05,1.24,2.54,6.4516,0.15500031000062,3.436,2.806,0.341,0.356
"2063","sun_river","SR038","7/10/2025",4,0.94,2.9,0.72,1.41,1.4925,2.22755625,0.448922445841716,3.436,2.806,0.341,0.356
"2064","sun_river","SR038","7/10/2025",5,1.13,2.98,1.53,1.87,1.8775,3.52500625,0.283687440270496,3.436,2.806,0.341,0.356
"2065","white_reef","WR095","7/11/2025",1,0.75,2.27,2.49,5.05,2.64,6.9696,0.143480257116621,2.267,1.556,1.211,0.643
"2066","white_reef","WR095","7/11/2025",2,0.6,0.51,0.63,0.55,0.5725,0.32775625,3.05104784424401,2.267,1.556,1.211,0.643
"2067","white_reef","WR095","7/11/2025",3,1.56,1.61,0.71,1.62,1.375,1.890625,0.528925619834711,2.267,1.556,1.211,0.643
"2068","white_reef","WR095","7/11/2025",4,0.91,0.95,0.7,0.52,0.77,0.5929,1.68662506324844,2.267,1.556,1.211,0.643
"2069","white_reef","WR095","7/11/2025",5,0.92,1.13,0.7,2.24,1.2475,1.55625625,0.642567700531323,2.267,1.556,1.211,0.643
"2070","white_reef","WR058","7/11/2025",1,0.86,0.97,0.98,1.12,0.9825,0.96530625,1.03594066649833,7.523,2.916,0.755,0.343
"2071","white_reef","WR058","7/11/2025",2,1.23,2.14,2.43,1.03,1.7075,2.91555625,0.342987723183183,7.523,2.916,0.755,0.343
"2072","white_reef","WR058","7/11/2025",3,5.05,5.05,5.05,5.05,5.05,25.5025,0.0392118419762768,7.523,2.916,0.755,0.343
"2073","white_reef","WR058","7/11/2025",4,2.93,2.96,3.95,1.32,2.79,7.7841,0.128467003250215,7.523,2.916,0.755,0.343
"2074","white_reef","WR058","7/11/2025",5,0.94,0.91,0.36,0.47,0.67,0.4489,2.22766763198931,7.523,2.916,0.755,0.343
"2075","white_reef","WR132","7/11/2025",1,0.51,0.87,0.52,1.64,0.885,0.783225,1.27677231957611,7.189,5.978,0.389,0.167
"2076","white_reef","WR132","7/11/2025",2,1.18,2.08,2.91,4.04,2.5525,6.51525625,0.153485904717869,7.189,5.978,0.389,0.167
"2077","white_reef","WR132","7/11/2025",3,1.08,1.84,3.72,3.14,2.445,5.978025,0.167279327202546,7.189,5.978,0.389,0.167
"2078","white_reef","WR132","7/11/2025",4,2.46,1.02,1.79,2.08,1.8375,3.37640625,0.296172890925078,7.189,5.978,0.389,0.167
"2079","white_reef","WR132","7/11/2025",5,3.52,5.05,4.9,4.1,4.3925,19.29405625,0.0518294332224723,7.189,5.978,0.389,0.167
"2080","white_reef","WR033","7/11/2025",1,1.16,0.8,3.04,0.79,1.4475,2.09525625,0.477268591848849,14.178,16.402,0.268,0.061
"2081","white_reef","WR033","7/11/2025",2,5.05,5.05,5.05,5.05,5.05,25.5025,0.0392118419762768,14.178,16.402,0.268,0.061
"2082","white_reef","WR033","7/11/2025",3,5.05,5.05,5.05,5.05,5.05,25.5025,0.0392118419762768,14.178,16.402,0.268,0.061
"2083","white_reef","WR033","7/11/2025",4,1.21,0.74,1.71,1.05,1.1775,1.38650625,0.721237282558229,14.178,16.402,0.268,0.061
"2084","white_reef","WR033","7/11/2025",5,5.05,4.1,5.05,2,4.05,16.4025,0.060966316110349,14.178,16.402,0.268,0.061
"2085","cove_wash","CW008","7/12/2025",1,0.83,0.89,1.34,1.77,1.2075,1.45805625,0.685844596187561,3.991,4.41,0.315,0.227
"2086","cove_wash","CW008","7/12/2025",2,1.64,1.29,3.06,3.06,2.2625,5.11890625,0.195354232166295,3.991,4.41,0.315,0.227
"2087","cove_wash","CW008","7/12/2025",3,1.32,1.57,1.67,2.98,1.885,3.553225,0.281434471501242,3.991,4.41,0.315,0.227
"2088","cove_wash","CW008","7/12/2025",4,5.05,0.78,2.95,0.53,2.3275,5.41725625,0.184595292127818,3.991,4.41,0.315,0.227
"2089","cove_wash","CW008","7/12/2025",5,1.74,2.32,3.79,0.55,2.1,4.41,0.226757369614512,3.991,4.41,0.315,0.227
"2090","cove_wash","CW110","7/12/2025",1,1.76,2.43,2.86,2.67,2.43,5.9049,0.169350878084303,6.312,6.618,0.189,0.151
"2091","cove_wash","CW110","7/12/2025",2,5.05,0.93,5.05,0.9,2.9825,8.89530625,0.11241883886797,6.312,6.618,0.189,0.151
"2092","cove_wash","CW110","7/12/2025",3,2.73,2.17,2.72,2.67,2.5725,6.61775625,0.151108617818917,6.312,6.618,0.189,0.151
"2093","cove_wash","CW110","7/12/2025",4,2.14,0.45,3.32,5.05,2.74,7.5076,0.133198358996217,6.312,6.618,0.189,0.151
"2094","cove_wash","CW110","7/12/2025",5,1.2,0.75,0.83,3.71,1.6225,2.63250625,0.379866144667273,6.312,6.618,0.189,0.151
"2095","cove_wash","CW027","7/12/2025",1,0.92,1.47,0.82,1.22,1.1075,1.22655625,0.815290778551738,2.048,1.918,0.655,0.521
"2096","cove_wash","CW027","7/12/2025",2,2.27,1.36,1.8,0.93,1.59,2.5281,0.395553973339662,2.048,1.918,0.655,0.521
"2097","cove_wash","CW027","7/12/2025",3,1.98,2.03,2.38,1.39,1.945,3.783025,0.264338723640473,2.048,1.918,0.655,0.521
"2098","cove_wash","CW027","7/12/2025",4,0.78,0.91,2.89,0.96,1.385,1.918225,0.521315278447523,2.048,1.918,0.655,0.521
"2099","cove_wash","CW027","7/12/2025",5,0.74,0.5,1.46,0.84,0.885,0.783225,1.27677231957611,2.048,1.918,0.655,0.521
"2100","cove_wash","CW001","7/12/2025",1,1.69,1.2,2.26,1.01,1.54,2.3716,0.42165626581211,4.629,2.372,0.518,0.422
"2101","cove_wash","CW001","7/12/2025",2,0.48,1.09,1.16,1.78,1.1275,1.27125625,0.786623467927886,4.629,2.372,0.518,0.422
"2102","cove_wash","CW001","7/12/2025",3,5.05,3.67,5.05,2.23,4,16,0.0625,4.629,2.372,0.518,0.422
"2103","cove_wash","CW001","7/12/2025",4,1.29,2.33,1.48,1.08,1.545,2.387025,0.418931515170557,4.629,2.372,0.518,0.422
"2104","cove_wash","CW001","7/12/2025",5,0.91,1.23,0.76,1.32,1.055,1.113025,0.898452415713933,4.629,2.372,0.518,0.422
"2105","cove_wash","CW059","7/12/2025",1,1.47,1.71,1.97,1.45,1.65,2.7225,0.367309458218549,2.211,2.418,0.512,0.414
"2106","cove_wash","CW059","7/12/2025",2,1.23,0.97,1.32,1.14,1.165,1.357225,0.736797509624417,2.211,2.418,0.512,0.414
"2107","cove_wash","CW059","7/12/2025",3,1.82,1.57,1.87,1.88,1.785,3.186225,0.313851030608322,2.211,2.418,0.512,0.414
"2108","cove_wash","CW059","7/12/2025",4,0.77,1.48,1.62,2.35,1.555,2.418025,0.413560653839394,2.211,2.418,0.512,0.414
"2109","cove_wash","CW059","7/12/2025",5,1.07,1.15,1.42,1.04,1.17,1.3689,0.730513551026372,2.211,2.418,0.512,0.414
"2110","cove_wash","CW096","7/12/2025",1,1.61,1.01,0.6,1.53,1.1875,1.41015625,0.709141274238227,4.151,1.898,0.407,0.527
"2111","cove_wash","CW096","7/12/2025",2,0.72,5.05,0.97,5.05,2.9475,8.68775625,0.115104518499814,4.151,1.898,0.407,0.527
"2112","cove_wash","CW096","7/12/2025",3,0.73,1.73,2.12,0.87,1.3625,1.85640625,0.538675195690598,4.151,1.898,0.407,0.527
"2113","cove_wash","CW096","7/12/2025",4,2.46,0.73,1.47,0.85,1.3775,1.89750625,0.527007486800109,4.151,1.898,0.407,0.527
"2114","cove_wash","CW096","7/12/2025",5,3.03,5.05,1.23,1.2,2.6275,6.90375625,0.144848682918085,4.151,1.898,0.407,0.527
"2115","turkey_farm","TF065","7/13/2025",1,3,0.94,0.52,0.79,1.3125,1.72265625,0.580498866213152,2.248,1.723,0.609,0.58
"2116","turkey_farm","TF065","7/13/2025",2,2.22,2.29,1.17,0.82,1.625,2.640625,0.378698224852071,2.248,1.723,0.609,0.58
"2117","turkey_farm","TF065","7/13/2025",3,0.99,1.04,0.48,1.08,0.8975,0.80550625,1.2414552959707,2.248,1.723,0.609,0.58
"2118","turkey_farm","TF065","7/13/2025",4,0.39,1.6,1.9,1.18,1.2675,1.60655625,0.622449416259157,2.248,1.723,0.609,0.58
"2119","turkey_farm","TF065","7/13/2025",5,1.36,1.43,3.95,1.71,2.1125,4.46265625,0.224081789853296,2.248,1.723,0.609,0.58
"2120","turkey_farm","TF076","7/13/2025",1,1.73,0.86,2.78,0.53,1.475,2.175625,0.4596380350474,9.295,3.142,0.27,0.318
"2121","turkey_farm","TF076","7/13/2025",2,2.18,2.09,0.98,0.64,1.4725,2.16825625,0.461200100311022,9.295,3.142,0.27,0.318
"2122","turkey_farm","TF076","7/13/2025",3,0.83,0.88,3.49,1.89,1.7725,3.14175625,0.318293311264997,9.295,3.142,0.27,0.318
"2123","turkey_farm","TF076","7/13/2025",4,5.05,5.05,1.79,2.8,3.6725,13.48725625,0.0741440646981109,9.295,3.142,0.27,0.318
"2124","turkey_farm","TF076","7/13/2025",5,5.05,5.05,5.05,5.05,5.05,25.5025,0.0392118419762768,9.295,3.142,0.27,0.318
"2125","turkey_farm","TF053","7/13/2025",1,1.56,0.93,2,0.29,1.195,1.428025,0.700267852453563,10.033,5.736,0.243,0.174
"2126","turkey_farm","TF053","7/13/2025",2,5.05,4.67,0.45,4.26,3.6075,13.01405625,0.0768399936799105,10.033,5.736,0.243,0.174
"2127","turkey_farm","TF053","7/13/2025",3,1.34,2.72,1.8,2.61,2.1175,4.48380625,0.22302480175186,10.033,5.736,0.243,0.174
"2128","turkey_farm","TF053","7/13/2025",4,2.04,5.05,1.04,1.45,2.395,5.736025,0.174336757597814,10.033,5.736,0.243,0.174
"2129","turkey_farm","TF053","7/13/2025",5,5.05,5.05,5.05,5.05,5.05,25.5025,0.0392118419762768,10.033,5.736,0.243,0.174
"2130","paradise_canyon","PC108","7/14/2025",1,2.16,0.49,2.4,1.15,1.55,2.4025,0.416233090530697,3.064,3.062,0.366,0.327
"2131","paradise_canyon","PC108","7/14/2025",2,1.23,3.31,1.44,2.37,2.0875,4.35765625,0.229481157445588,3.064,3.062,0.366,0.327
"2132","paradise_canyon","PC108","7/14/2025",3,2.38,1.74,1.71,1.17,1.75,3.0625,0.326530612244898,3.064,3.062,0.366,0.327
"2133","paradise_canyon","PC108","7/14/2025",4,0.55,1.76,0.82,2.06,1.2975,1.68350625,0.59399838877937,3.064,3.062,0.366,0.327
"2134","paradise_canyon","PC108","7/14/2025",5,1.74,1.6,1.49,2.98,1.9525,3.81225625,0.26231185272501,3.064,3.062,0.366,0.327
"2135","paradise_canyon","PC126","7/14/2025",1,1.69,1.22,1.58,2.17,1.665,2.772225,0.360721081441802,4.24,2.772,0.343,0.361
"2136","paradise_canyon","PC126","7/14/2025",2,4.8,2.33,1.94,3.68,3.1875,10.16015625,0.0984236831987697,4.24,2.772,0.343,0.361
"2137","paradise_canyon","PC126","7/14/2025",3,2.28,1.02,1.18,1.31,1.4475,2.09525625,0.477268591848849,4.24,2.772,0.343,0.361
"2138","paradise_canyon","PC126","7/14/2025",4,1,0.89,2.13,1.37,1.3475,1.81575625,0.550734714530103,4.24,2.772,0.343,0.361
"2139","paradise_canyon","PC126","7/14/2025",5,1.09,2.67,2.78,1.81,2.0875,4.35765625,0.229481157445588,4.24,2.772,0.343,0.361
"2140","paradise_canyon","PC138","7/14/2025",1,1.12,3.41,1.99,1.9,2.105,4.431025,0.225681416827935,2.238,1.796,0.606,0.557
"2141","paradise_canyon","PC138","7/14/2025",2,0.93,1.1,1.51,1.22,1.19,1.4161,0.706164818868724,2.238,1.796,0.606,0.557
"2142","paradise_canyon","PC138","7/14/2025",3,0.79,1.22,0.7,0.99,0.925,0.855625,1.16873630387144,2.238,1.796,0.606,0.557
"2143","paradise_canyon","PC138","7/14/2025",4,1.19,2.37,1.25,1.75,1.64,2.6896,0.37180249851279,2.238,1.796,0.606,0.557
"2144","paradise_canyon","PC138","7/14/2025",5,1.05,1.42,1.61,1.28,1.34,1.7956,0.556916907997327,2.238,1.796,0.606,0.557
"2145","paradise_canyon","PC058","7/14/2025",1,2.37,1.86,1.33,0.46,1.505,2.265025,0.44149623072593,2.603,2.265,0.61,0.441
"2146","paradise_canyon","PC058","7/14/2025",2,1.89,0.72,1.89,1.48,1.495,2.235025,0.447422288341294,2.603,2.265,0.61,0.441
"2147","paradise_canyon","PC058","7/14/2025",3,0.98,0.74,0.76,0.65,0.7825,0.61230625,1.63316967612204,2.603,2.265,0.61,0.441
"2148","paradise_canyon","PC058","7/14/2025",4,1.85,2.32,2.63,1.91,2.1775,4.74150625,0.210903444448692,2.603,2.265,0.61,0.441
"2149","paradise_canyon","PC058","7/14/2025",5,2.73,1.74,1.93,0.71,1.7775,3.15950625,0.31650515013224,2.603,2.265,0.61,0.441
"2150","paradise_canyon","PC031","7/15/2025",1,1.03,1.16,1.38,0.68,1.0625,1.12890625,0.885813148788927,3.573,3.177,0.418,0.315
"2151","paradise_canyon","PC031","7/15/2025",2,1.04,1.32,1.56,1.74,1.415,2.002225,0.499444368140444,3.573,3.177,0.418,0.315
"2152","paradise_canyon","PC031","7/15/2025",3,2.8,2.64,1.15,0.54,1.7825,3.17730625,0.314732015524157,3.573,3.177,0.418,0.315
"2153","paradise_canyon","PC031","7/15/2025",4,2,1.98,2.66,1.2,1.96,3.8416,0.260308204914619,3.573,3.177,0.418,0.315
"2154","paradise_canyon","PC031","7/15/2025",5,5.05,1.15,2.2,2.71,2.7775,7.71450625,0.129625923888518,3.573,3.177,0.418,0.315
"2155","paradise_canyon","PC099","7/15/2025",1,5.05,5.05,5.05,5.05,5.05,25.5025,0.0392118419762768,7.304,2.756,0.413,0.363
"2156","paradise_canyon","PC099","7/15/2025",2,1.37,1.41,1.27,0.9,1.2375,1.53140625,0.652994592388532,7.304,2.756,0.413,0.363
"2157","paradise_canyon","PC099","7/15/2025",3,1.12,1.3,0.89,1.09,1.1,1.21,0.826446280991735,7.304,2.756,0.413,0.363
"2158","paradise_canyon","PC099","7/15/2025",4,0.97,3.78,3.76,0.89,2.35,5.5225,0.181077410593028,7.304,2.756,0.413,0.363
"2159","paradise_canyon","PC099","7/15/2025",5,2,1.69,1.18,1.77,1.66,2.7556,0.362897372623022,7.304,2.756,0.413,0.363
"2160","paradise_canyon","PC040","7/15/2025",1,1.42,2.81,1.58,1.43,1.81,3.2761,0.305240987759836,2.542,2.822,0.515,0.354
"2161","paradise_canyon","PC040","7/15/2025",2,0.31,1.36,1.15,0.81,0.9075,0.82355625,1.21424614287124,2.542,2.822,0.515,0.354
"2162","paradise_canyon","PC040","7/15/2025",3,2.39,1.96,1.66,1.22,1.8075,3.26705625,0.306085945107312,2.542,2.822,0.515,0.354
"2163","paradise_canyon","PC040","7/15/2025",4,0.97,1.59,2.23,1.93,1.68,2.8224,0.354308390022676,2.542,2.822,0.515,0.354
"2164","paradise_canyon","PC040","7/15/2025",5,1.71,0.99,0.98,2.67,1.5875,2.52015625,0.396800793601587,2.542,2.822,0.515,0.354
"2165","paradise_canyon","PC149","7/16/2025",1,1.37,0.9,0.93,0.75,0.9875,0.97515625,1.02547668642846,3.031,2.993,0.452,0.334
"2166","paradise_canyon","PC149","7/16/2025",2,1.02,2.21,1.65,2.04,1.73,2.9929,0.334124093688396,3.031,2.993,0.452,0.334
"2167","paradise_canyon","PC149","7/16/2025",3,0.93,1.13,3.44,3.61,2.2775,5.18700625,0.19278943417506,3.031,2.993,0.452,0.334
"2168","paradise_canyon","PC149","7/16/2025",4,0.78,1.26,1.79,2.19,1.505,2.265025,0.44149623072593,3.031,2.993,0.452,0.334
"2169","paradise_canyon","PC149","7/16/2025",5,1.49,1.05,3.48,1.71,1.9325,3.73455625,0.267769430437686,3.031,2.993,0.452,0.334
"2170","paradise_canyon","PCOTD02","7/16/2025",1,0.97,1.54,2.73,1.29,1.6325,2.66505625,0.375226601689927,2.665,2.665,0.375,0.375
"2171","paradise_canyon","PCOTD03","7/16/2025",1,1.96,0.5,1.04,1.76,1.315,1.729225,0.578293744307421,1.729,1.729,0.578,0.578
"2172","white_reef","WR141","7/15/2025",1,1.86,1.85,2.09,1.57,1.8425,3.39480625,0.294567620758917,5.618,4.484,0.215,0.223
"2173","white_reef","WR141","7/15/2025",2,3.26,2,1.95,1.26,2.1175,4.48380625,0.22302480175186,5.618,4.484,0.215,0.223
"2174","white_reef","WR141","7/15/2025",3,2.73,1.37,3.6,3.67,2.8425,8.07980625,0.123765344001906,5.618,4.484,0.215,0.223
"2175","white_reef","WR141","7/15/2025",4,0.89,1.13,3.03,1.98,1.7575,3.08880625,0.323749668662449,5.618,4.484,0.215,0.223
"2176","white_reef","WR141","7/15/2025",5,1.38,1.5,5.05,4.1,3.0075,9.04505625,0.110557631966081,5.618,4.484,0.215,0.223
"2177","white_reef","WR107","7/15/2025",1,0.48,0.87,0.66,0.56,0.6425,0.41280625,2.42244394313313,4.059,2.31,0.829,0.433
"2178","white_reef","WR107","7/15/2025",2,1.35,0.76,1.09,1.17,1.0925,1.19355625,0.837832318334389,4.059,2.31,0.829,0.433
"2179","white_reef","WR107","7/15/2025",3,1.18,0.95,2.94,1.42,1.6225,2.63250625,0.379866144667273,4.059,2.31,0.829,0.433
"2180","white_reef","WR107","7/15/2025",4,5.05,2.44,5.05,2.29,3.7075,13.74555625,0.072750784458068,4.059,2.31,0.829,0.433
"2181","white_reef","WR107","7/15/2025",5,1.18,3.52,0.79,0.59,1.52,2.3104,0.432825484764543,4.059,2.31,0.829,0.433
"2182","white_reef","WR023","7/15/2025",1,5.05,5.05,2.37,0.93,3.35,11.2225,0.0891067052795723,9.128,5.856,0.43,0.171
"2183","white_reef","WR023","7/15/2025",2,1.4,2.25,1.21,1.28,1.535,2.356225,0.424407686023194,9.128,5.856,0.43,0.171
"2184","white_reef","WR023","7/15/2025",3,5.05,1.09,2.07,1.47,2.42,5.8564,0.170753363841268,9.128,5.856,0.43,0.171
"2185","white_reef","WR023","7/15/2025",4,5.05,5.05,5.05,5.05,5.05,25.5025,0.0392118419762768,9.128,5.856,0.43,0.171
"2186","white_reef","WR023","7/15/2025",5,0.76,0.57,0.76,1.26,0.8375,0.70140625,1.42570728447316,9.128,5.856,0.43,0.171
"2187","sun_river","SR079","7/16/2025",1,0.35,0.39,0.97,0.79,0.625,0.390625,2.56,8.37,4.59,0.632,0.218
"2188","sun_river","SR079","7/16/2025",2,1.55,3.27,1.56,2.19,2.1425,4.59030625,0.217850388522552,8.37,4.59,0.632,0.218
"2189","sun_river","SR079","7/16/2025",3,1.34,1.68,3.62,5.05,2.9225,8.54100625,0.117082223186524,8.37,4.59,0.632,0.218
"2190","sun_river","SR079","7/16/2025",4,5.05,5.05,4.37,5.05,4.88,23.8144,0.041991400161247,8.37,4.59,0.632,0.218
"2191","sun_river","SR079","7/16/2025",5,1.97,2.43,3.63,0.47,2.125,4.515625,0.221453287197232,8.37,4.59,0.632,0.218
"2192","sun_river","SR102","7/16/2025",1,1.82,3.45,5.05,5.05,3.8425,14.76480625,0.0677286232591098,5.739,3.222,0.37,0.31
"2193","sun_river","SR102","7/16/2025",2,2,1.4,2.56,1.22,1.795,3.222025,0.310363823992675,5.739,3.222,0.37,0.31
"2194","sun_river","SR102","7/16/2025",3,1.13,0.9,1.59,1.05,1.1675,1.36305625,0.733645438330223,5.739,3.222,0.37,0.31
"2195","sun_river","SR102","7/16/2025",4,1.14,0.98,1.47,1.54,1.2825,1.64480625,0.607974343482705,5.739,3.222,0.37,0.31
"2196","sun_river","SR102","7/16/2025",5,2.42,2.08,5.05,1.55,2.775,7.700625,0.129859589319049,5.739,3.222,0.37,0.31
"2197","sun_river","SR110","7/16/2025",1,0.93,1.76,0.67,1.95,1.3275,1.76225625,0.567454364256049,5.148,4.151,0.285,0.241
"2198","sun_river","SR110","7/16/2025",2,2.58,0.47,1.31,2.09,1.6125,2.60015625,0.384592272099033,5.148,4.151,0.285,0.241
"2199","sun_river","SR110","7/16/2025",3,3.67,1.31,2.15,4.28,2.8525,8.13675625,0.122899097536564,5.148,4.151,0.285,0.241
